label	budget	path	generation_tps	generated_tokens	decode_s	acceptance_pct	accepted	draft_slots	draft_tps	verify_proposed_tps	verify_accepted_tps	block_ms	draft_ms	verify_ms	overhead_ms	commit_ms	tau	blocks	decode_eq_draft	decode_eq_verify	decode_eq_overhead	decode_eq_block	baseline_decode_ms	unified_backend	unified_active_n	tfwd_decode_calls	tfwd_decode_avg_ms	tfwd_verify_calls	tfwd_verify_avg_ms	tfwd_verify_min_ms	tfwd_verify_max_ms	tfwd_failed_calls	tfwd_n1_avg_ms	tfwd_n2_avg_ms	tfwd_n3_avg_ms	tfwd_n4_avg_ms	tfwd_n5_avg_ms	disp_n	disp_total	disp_attn	disp_kv	disp_comp	disp_index	disp_heads	disp_output_hc	disp_ffn_pre	disp_router	disp_routed_moe	disp_ordered_sum	disp_shared	disp_post_hc	disp_target_hidden	disp_head	disp_topk	disp_read	route_n	route_slots	route_unique	route_reuse	route_dup_pct	route_pair_overlap	route_max_multiplicity	route_unique_min	route_unique_max	route_reuse125_layers	route_reuse150_layers	sp_block	sp_path	sp_n	sp_layers	sp_calls	sp_indexed	sp_avg_rows	sp_raw_row_keys	sp_raw_shared_est	sp_raw_saved	sp_raw_reuse	sp_raw_common_row_keys	sp_comp_row_keys	sp_comp_shared_est	sp_comp_saved	sp_comp_reuse	sp_comp_common_row_keys	ar_block	ar_calls	ar_indexed	ar_rows	ar_max_n	ar_raw_only	ar_mixed	ar_raw_same_count	ar_raw_same_start	ar_comp_same_count	ar_raw_row_keys	ar_raw_shared_est	ar_raw_reuse	ar_comp_row_keys	ar_comp_shared_est	ar_comp_reuse	ar_zero_comp_rows	ar_pad_rows	ar_ring_rows	ar_raw_min	ar_raw_max	ar_comp_min	ar_comp_max
baseline		bench-results/dspark_unified_refresh_045421/baseline.err	33.43	160	4.786																																																																																																					
dspark_b5	5	bench-results/dspark_unified_refresh_045421/dspark_b5.err	39.71	160	4.030	76.4	126	165	276.3	68.9	52.6	89.91	17.56	70.44	1.90	1.46	4.71	34	0.59	2.35	0.06	3.01	29.91																																																																																			
dspark_unified_strict_v1_b5	5	bench-results/dspark_unified_refresh_045421/dspark_unified_strict_v1_b5.err	39.34	160	4.068	76.4	126	165	276.1	68.3	52.2	90.57	17.58	71.01	1.98	1.48	4.71	34	0.59	2.37	0.07	3.03	29.91	strict_v1	5	34	28.889	29	82.243	68.708	87.068	1	28.889			68.708	82.726																																																																					
dspark_unified_shared_prefix_b5	5	bench-results/dspark_unified_refresh_045421/dspark_unified_shared_prefix_b5.err	39.55	160	4.046	76.4	126	165	276.6	68.6	52.4	90.21	17.54	70.71	1.96	1.50	4.71	34	0.59	2.36	0.07	3.02	29.91	shared_prefix	5	34	28.621	29	81.857	69.666	85.687	1	28.621			69.666	82.292																																																																					
dspark_unified_batch_b5	5	bench-results/dspark_unified_refresh_045421/dspark_unified_batch_b5.err	38.56	160	4.150	82.1	128	156	276.5	60.3	49.5	100.60	17.63	80.80	2.17	1.64	5.00	32	0.59	2.70	0.07	3.36	29.91	batch	5	32	28.911	30	86.149	48.181	90.233		28.911	48.181		74.538	87.919																																																																					
